категория,название,ссылка,калории,белки,жиры,углеводы
"Рыба, морепродукты",239.Коктейль из морепродуктов Русское море в масле 180г,https://magnit.ru/product/8000031771-russkoe_more_kokteyl_iz_moreproduktov_v_masle_180g_m_vak,540.0,7.5,56.0,0.5
"Рыба, морепродукты",299.359.Минтай Магнит/Северная гавань филе 600г,https://magnit.ru/product/1000239562-mintay_file_b_kozh_s_m_600g_poli_up_6,89.0,20.0,1.0,
"Рыба, морепродукты",348.429.Морской микс Меридиан в рассоле 430г4.8· 21 отзыв,https://magnit.ru/product/1000189948-meridian_morskoy_miks_v_rassole_430g_p_ban_4,60.0,9.0,1.5,2.5
"Рыба, морепродукты",149.169.Желтый полосатик Solo Nina сушено-вяленый 70г,https://magnit.ru/product/1000317808-solo_nina_zheltyy_polosatik_susheno_vyalenyy_70g_p_up_10,303.4,42.2,5.1,22.1
"Рыба, морепродукты",99.129.Паста Крем-фиш Кальмар с креветками 150г4.9· 372 отзыва,https://magnit.ru/product/1000246619-krem_fish_kalmar_s_krevetkami_2900_kalmar_s_krevetkami_150g_kartonnaya_korobka_ooo_evroprom_6,310.0,6.5,29.0,6.0
"Рыба, морепродукты",99.123.Лосось Mare рубленый подкопченный 150г,https://magnit.ru/product/1000357737-mare_losos_rublenyy_130_24986_losos_rublenyy_podkopchennyy_150g_plastikovaya_banka_ooo_td_baltiyskiy,260.0,9.0,22.0,6.0
"Рыба, морепродукты",199.259.Кета филе-кусочки в растительном масле Золотая Fishka Акватории 180г4.5· 1 отзыв,https://magnit.ru/product/8000105798-zolotaya_fishka_akvatorii_keta_f_kus_v_rast_masl_180g_pl_ban,191.0,15.6,14.3,0.0
"Рыба, морепродукты",399.599.Форель Балтийский берег слабосоленая кусок 200г,https://magnit.ru/product/2299919118-baltiyskiy_bereg_forel_s_s_kusok_v_u_200g_6,170.0,17.0,11.0,
"Рыба, морепродукты",109.169.Икра трески Nord Pilgrim атлантической 120г4.7· 182 отзыва,https://magnit.ru/product/8000046796-nord_pilgrim_ikra_treski_atlantich_120g_zh_b_s_kl,120.0,12.0,7.5,
"Рыба, морепродукты",114.134.Крабовые палочки Мирамар 200г,https://magnit.ru/product/5555551328-krabovye_palochki_okhlazhdennye_200g,120.0,3.0,4.8,15.7
"Рыба, морепродукты",99.119.Икра Дары Моря красная черная аналог 200г,https://magnit.ru/product/1000186413-dary_morya_ikra_krasn_chern_analog_200g_pl_ban_poleznye_pr_12,50.0,,5.0,1.5
"Рыба, морепродукты",89.Крабовые палочки Моя цена весовые300г299. · 1кг4.9· 964 отзыва,https://magnit.ru/product/2299910138-moya_tsena_krabovye_palochki_zam_v_5,,,,
"Рыба, морепродукты",235.279.Порции из рыбного филе в панировке Vici 300г4.9· 91 отзыв,https://magnit.ru/product/8000060216-vici_portsii_iz_rybnogo_file_v_panirovke_300g_k_up,189.0,15.4,9.0,12.5
"Рыба, морепродукты",99.Салат Северная гавань Витамин из морской капусты в масле 400г4.9· 522 отзыва,https://magnit.ru/product/1000187194-salat_iz_morskoy_kapusty_severnaya_gavan_v_masle_400g,,,,
"Рыба, морепродукты",169.239.Икра сельди Русское море ястычная слабосоленая с ароматом дыма в масле 150г,https://magnit.ru/product/8000024510-russkoe_more_ikra_seldi_yastychn_s_s_arom_dyma_v_masle_150g,370.0,8.5,36.5,1.9
"Рыба, морепродукты",139.159.Ставридка Solo Nina сушено-вяленая 70г4.7· 74 отзыва,https://magnit.ru/product/1000346246-tm_solonina_rybnaya_produktsiya_plast_na_kozhe_susheno_vyalenyy_70g_polietilenovaya_upakovka_ooo_sin,,,,
"Рыба, морепродукты",249.339.Скумбрия Атлантика холодного копчения кусочки косичка 200г4.5· 291 отзыв,https://magnit.ru/product/8000038661-atlantika_skumbriya_kusochki_kosichka_200g_kh_k_v_u,263.0,23.0,19.0,
"Рыба, морепродукты",69.Крабовые палочки Моя цена 180г4.6· 422 отзыва,https://magnit.ru/product/1000516794-moya_tsena_krabovye_palochki_okhl_180g_v_u,,,,
"Рыба, морепродукты",99.149.Сельдь Меридиан филе-кусочки в белом вине 115г,https://magnit.ru/product/1000190825-seld_meridian_file_kusochki_v_belom_vine_115g,210.0,13.5,15.5,3.5
"Рыба, морепродукты",149.189.Путассу Океан без головы холодного копчения 200г,https://magnit.ru/product/1000243924-okean_putassu_kh_k_b_g_potrashenaya_200g_vakuumnaya_upakovka_ip_golofaev_s_n_8,205.0,22.0,13.0,
"Рыба, морепродукты",99.129.Крабовые палочки Vici 220г4.8· 592 отзыва,https://magnit.ru/product/9449650438-krabovye_palochki_vici_okhlazhdennye_200g,121.0,7.2,0.8,21.2
"Рыба, морепродукты",319.369.Скумбрия Браслет Артемиды холодного копчения косичка 250г4.8· 262 отзыва,https://magnit.ru/product/1000101548-braslet_artemidy_skumbriya_kh_k_kosichka_250g_v_u_akvatoriya_4,237.0,14.4,20.0,
"Рыба, морепродукты",99.149.Пивной набор Северная гавань 150г,https://magnit.ru/product/1000378729-magnit_pivnoy_nabor_150g_vakuumnaya_upakovka_ooo_estotreyd_6,,,,
"Рыба, морепродукты",Разные производители349.419.Тилапия филе без кожи 500г4.7· 161 отзыв,https://magnit.ru/product/1000201697-tilapiya_file_bez_kozhi_s_m_500g_v_u_tsv_p_10,,0.5,,
"Рыба, морепродукты",294.Форель Северная гавань слабосоленая нарезка 100г,https://magnit.ru/product/1000281774-severnaya_gavan_ryba_00_00000082_razdelannaya_bez_kozhi_bez_golovy_bez_termicheskoy_obrabotki_100g_v,,,,
"Рыба, морепродукты",169.209.Сардина Фрегат холодного копчения неразделанная 300г,https://magnit.ru/product/1000338245-fregat_sardina_kholodnogo_kopcheniya_nerazdelannaya_lotok_300g_lotok_ip_machekhin_v_ya_6,210.0,22.0,13.0,
"Рыба, морепродукты",139.179.Килька Балтийский Берег пряного посола 400г,https://magnit.ru/product/2299901175-baltiyskiy_bereg_kilka_pryanogo_posola_p_ban_400g_8,93.0,12.0,5.0,
"Рыба, морепродукты",249.Сельдь Моя цена слабосоленая в пряной заливке неразделанная 1кг,https://magnit.ru/product/1000441140-moya_tsena_seld_nerazdel_sl_sol_v_pryanoy_zaliv_1kg_pl_ban,,,1.0,
"Рыба, морепродукты",Только у нас89.139.Сельдь Северная гавань филе-кусочки в масле 150г,https://magnit.ru/product/1000222140-seld-magnit-filekusochki-v-masle-150g,440.0,9.0,,45.0
"Рыба, морепродукты",589.699.Креветки Бухта изобилия Королевские очищенные варено-мороженые 300г4.7· 244 отзыва,https://magnit.ru/product/1000164307-krevetki_70064200_ochishchennye_kokteylnye_v_m_300g_vakuumnyy_paket_ooo_agama_royal_grinland_5,50.0,11.0,0.4,0.5
"Рыба, морепродукты",159.Мидии Русское море с чесноком и базиликом подкопчённые в масле 180г4.5· 2 отзыва,https://magnit.ru/product/1000488562-russkoe_more_midii_podkopch_v_masle_chesnok_bazil_180g_lotok,480.0,6.0,51.0,0.5
"Рыба, морепродукты",159.189.Коктейль морепродуктов Русское море Морской микс в заливке 180г,https://magnit.ru/product/1000487028-russkoe_more_kokteyl_moreprod_morsk_miks_v_zal180g_lotok,40.0,7.5,1.0,0.5
"Рыба, морепродукты",419.Креветка Aurora северная 200+ 400г4.4· 344 отзыва,https://magnit.ru/product/1000520952-aurora_krevetka_severnaya_200_400g_fl_p,70.0,14.6,0.7,1.0
Замороженные продукты,299.Мороженое Чистая Линия Семейное Пломбир Ванильный 12% 200г4.9· 31 отзыв,https://magnit.ru/product/1000083331-morozhenoe_vanilnyy_plombir_briket_0_2_kg_pergament_chistaya_liniya_ooo_25,206.0,4.0,12.0,20.5
Замороженные продукты,229.369.Блинчики Цезарь с телятиной 450г,https://magnit.ru/product/1000145345-tsezar_blinchiki_s_telyatinoy_450g_pl_kon_morozko_12,284.0,8.7,18.1,21.6
"Рыба, морепродукты",Разные производители189.Мясо мидий в рассоле 300г4.4· 531 отзыв,https://magnit.ru/product/2220821315-myaso_midiy_novo_mar_v_rassole_300g,,0.3,0.3,0.3
Замороженные продукты,149.Мороженое Большой папа рожок Пломбир с клубничным джемом 130г4.9· 32 отзыва,https://magnit.ru/product/1000165516-bolshoy_papa_mor_rozhplom_s_kl_dzh0_13kg_p_up_proksima_10,232.0,3.6,12.8,25.7
Замороженные продукты,229.379.Вареники Сытый папа с вишней 450г,https://magnit.ru/product/1000143763-sytyy_papa_vareniki_s_vishney_0_45kg_fl_p_lina_8,200.0,5.5,1.0,43.0
Замороженные продукты,149.Мороженое Большой папа рожок пломбир капучино 130г,https://magnit.ru/product/1000083851-bolshoy_papa_morozhenoe_sakharnyy_rozhok_plombir_kapuchino_0_13kg_polietilenovyy_paket_ooo_pkf_proks,270.0,3.5,13.0,35.0
Замороженные продукты,239.Котлеты С пылу с жару Филейные говядина 425г,https://magnit.ru/product/1000136108-s_pylu_s_zharu_kotlety_fileynye_govyadina_425g,190.0,12.0,13.0,6.0
Замороженные продукты,279.349.Стрипсы куриные Мираторг с сыром и розмарином 340г,https://magnit.ru/product/1000162336-miratorg_stripsy_kurinye_syr_rozmar_0_34kg_k_up_miratorg_9,194.0,14.6,8.5,14.8
Замороженные продукты,109.Мороженое Эскимо Большой папа в белой глазури воздушный рис 65г,https://magnit.ru/product/1000045562-bolshoy_papa_morozh_eskimo_v_beloy_glazuri_vozdushnyy_ris_65g,227.0,3.2,15.0,20.0
Замороженные продукты,359.Печень цыпленка-бройлера Благояр замороженная 900г,https://magnit.ru/product/1000067206-blagoyar_pechen_m315_tsb_zam_900g_lotok_ptitsekombinat_ooo_stavropolskiy_broyler_zao_10,162.0,18.0,10.0,0.1
Замороженные продукты,519.Мороженое Ростовъ Папа пломбир ваниль 500г,https://magnit.ru/product/1000083850-rostov_papa_morozhenoe_plombir_vanilnyy_0_5kg_plastikovaya_vanna_ooo_pkf_proksima_4,230.0,3.5,15.0,21.0
Замороженные продукты,419.549.Блинчики с мясом Sибирская Коллекция 400г,https://magnit.ru/product/1000244382-sibirskaya_kollektsiya_blinch_s_myasom_0_4kg_k_up_shchelkovskiy_8,270.0,10.0,13.0,28.0
Замороженные продукты,349.399.Мороженое Коровка из кореновки крем - брюле 400г,https://magnit.ru/product/1000242112-korovka_iz_korenovki_morozhenoe_104006039090001_vesovoe_krem_bryule_0_4kg_floupak_zao_korenovskiy_mo,227.0,3.4,15.0,19.0
Замороженные продукты,69.Мороженое Большой папа стаканчик Ванильное в вафельном стаканчике 70г4.6· 1 отзыв,https://magnit.ru/product/1000244733-1000244733,230.0,3.0,12.0,26.0
Замороженные продукты,103.Мороженное Дивушкино Удивленная деревня пломбир шоколадный стаканчик 100г4.2· 1 отзыв,https://magnit.ru/product/1000211532-divushkino_udivitelnaya_derevnya_morozhenoe_plombir_shokoladnyy_stakanchik_0_1kg_floupak_ooo_pkf_pro,250.0,3.5,15.0,26.0
Замороженные продукты,69.Мороженое Большой папа пломбир шоколадный вафельный стакан 70г,https://magnit.ru/product/1000244734-1000244734,230.0,3.5,12.0,27.0
Замороженные продукты,899.Мороженое Большой папа пломбир с шоколадной крошкой 1кг4· 7 отзывов,https://magnit.ru/product/1000225389-bolshoy_papa_morozh_plomb_s_shok_kroshk1kg_p_up_proksima_6,250.0,3.0,16.0,23.0
Замороженные продукты,109.Мороженое Золотой Стандарт пломбир во взбитой глазури Трубочка 74г4.9· 64 отзыва,https://magnit.ru/product/1000172858-zolotoy_standart_morozhennoe_plombir_trubochka_74g_floupak_yunilever_rus_24,327.0,3.0,24.0,25.0
Замороженные продукты,99.Мороженое Золотой Стандарт пломбир в вафельном стаканчике с глазурью 95г4.9· 21 отзыв,https://magnit.ru/product/1000172856-zolotoy_standart_morozhennoe_plombir_klassicheskiy_vafelnyy_stakanchik_86g_floupak_yunilever_rus_24,265.0,4.3,14.5,30.1
